-4.9975 -0.9999691576447897 -0.007853900888712345
-4.994999999999999 -0.9998766324816606 -0.015707317311823864
-4.992499999999999 -0.9997224302180004 -0.02355976483361374
-4.989999999999998 -0.9995065603657314 -0.03141075907813405
-4.987499999999998 -0.9992290362407227 -0.039259815759074765
-4.984999999999998 -0.9988898749619696 -0.04710645070965099
-4.982499999999997 -0.9984890974505375 -0.05495017991245447
-4.979999999999997 -0.9980267284282709 -0.06279051952932427
-4.9774999999999965 -0.9975027964162693 -0.07062698593117797
-4.974999999999996 -0.996917333733127 -0.07845909572785839
-4.972499999999996 -0.99627037649294 -0.0862863657979372
-4.969999999999995 -0.9955619646030786 -0.09410831331853031
-4.967499999999995 -0.9947921417617248 -0.10192445579506641
-4.9649999999999945 -0.9939609554551776 -0.1097343110910638
-4.962499999999994 -0.9930684569549241 -0.11753739745785655
-4.959999999999994 -0.9921147013144754 -0.12533323356432352
-4.957499999999993 -0.991099747365972 -0.1331213385265738
-4.954999999999993 -0.9900236577165544 -0.14090123193760445
-4.952499999999993 -0.988886498744501 -0.1486724338969469
-4.949999999999992 -0.9876883405951339 -0.15643446504025516
-4.947499999999992 -0.9864292571764911 -0.16418684656888935
-4.944999999999991 -0.9851093261547692 -0.1719291002794363
-4.942499999999991 -0.9837286289495306 -0.1796607485932214
-4.939999999999991 -0.9822872507286831 -0.18738131458575383
-4.93749999999999 -0.9807852804032242 -0.19509032201615956
-4.93499999999999 -0.9792228106217592 -0.20278729535654413
-4.9324999999999894 -0.9775999377647834 -0.21047175982133937
-4.929999999999989 -0.9759167619387398 -0.2181432413965766
-4.927499999999989 -0.974173386969841 -0.2258012668691398
-4.924999999999988 -0.9723699203976679 -0.23344536385594183
-4.922499999999988 -0.9705064734685334 -0.2410750608330754
-4.9199999999999875 -0.9685831611286212 -0.24868988716489357
-4.917499999999987 -0.966600102016897 -0.25628937313303574
-4.914999999999987 -0.9645574184577869 -0.263873049965414
-4.912499999999986 -0.9624552364536356 -0.2714404498651157
-4.909999999999986 -0.9602936856769305 -0.27899110603927263
-4.9074999999999855 -0.9580728994623061 -0.286524552727842
-4.904999999999985 -0.9557930147983161 -0.29404032523234963
-4.902499999999985 -0.9534541723189868 -0.3015379599445416
-4.899999999999984 -0.951056516295138 -0.3090169943749953
-4.897499999999984 -0.9486001946254886 -0.31647696718163426
-4.894999999999984 -0.9460853588275282 -0.32391741819819947
-4.892499999999983 -0.943512164028176 -0.3313378884626213
-4.889999999999983 -0.9408807689542067 -0.3387379202453436
-4.887499999999982 -0.9381913359224648 -0.3461170570775454
-4.884999999999982 -0.9354440308298474 -0.35347484377930977
-4.882499999999982 -0.932639023143073 -0.3608108264876963
-4.879999999999981 -0.9297764858882297 -0.3681245526847327
-4.877499999999981 -0.9268565956400979 -0.37541557122533964
-4.8749999999999805 -0.9238795325112632 -0.3826834323651465
-4.87249999999998 -0.9208454801410014 -0.3899276877882469
-4.86999999999998 -0.9177546256839557 -0.39714789063483935
-4.867499999999979 -0.9146071597985869 -0.40434359552880555
-4.864999999999979 -0.9114032766354179 -0.41151435860516944
-4.8624999999999785 -0.9081431738250525 -0.41865973753749053
-4.859999999999978 -0.90482705246599 -0.4257792915651352
